critical,high,medium,low,pattern_count,hash_match,extension_mismatch,file_size,macro_detected,pdf_js,embedded_file,packer_detected,suspicious_imports,yara_matches,label
0,0,2,2,1,0,1,2015.3221334953198,0,0,0,0,0,1,0
5,5,8,1,14,1,1,122.08648047083355,0,1,1,1,1,7,1
1,0,1,5,3,0,0,2987.0004658058365,0,0,0,0,0,3,0
4,1,2,3,14,0,0,1491.2030771386774,0,1,1,1,1,17,1
1,0,1,3,1,0,0,250.20808655046204,0,0,0,0,0,2,0
0,4,3,4,5,1,1,1672.2426079303764,0,1,1,1,0,20,1
1,0,1,3,4,0,0,944.3395726721908,0,0,0,0,0,3,0
0,6,5,2,12,0,1,2411.8676053235254,0,0,1,0,0,8,1
1,0,2,2,1,0,0,2394.3725265310327,0,0,0,0,0,1,0
0,4,4,2,15,0,1,306.48532626789705,0,1,1,1,0,8,1
1,6,8,2,15,0,1,629.4604015608544,1,1,0,0,0,17,1
2,6,4,1,20,0,1,477.8629514727496,0,1,1,0,0,5,1
1,1,1,5,2,0,1,1293.512913352522,0,0,0,0,0,1,0
4,2,7,0,11,1,1,1683.301478159712,0,0,0,1,0,11,1
0,1,1,6,4,0,0,2779.4658262148664,0,0,0,0,0,2,0
1,0,0,2,3,0,0,285.70549163266884,0,0,0,0,0,1,0
3,6,8,4,5,0,1,3678.8328479661154,1,0,1,1,1,17,1
3,6,6,4,15,0,1,1353.5431345886861,0,1,0,0,1,8,1
3,5,7,2,20,1,1,1584.2144625052606,1,1,0,0,0,16,1
0,2,3,2,3,0,1,1616.4175220300833,0,0,0,0,0,0,0
2,5,6,1,12,0,0,1992.6858534498392,1,0,1,0,1,11,1
0,0,1,6,3,0,0,2634.1457473591154,0,0,0,0,0,2,0
0,1,3,1,4,0,0,623.4095335269194,0,0,0,0,0,0,0
1,1,1,1,0,0,0,1418.5549570425967,0,0,0,0,0,3,0
1,2,3,4,2,0,1,2490.550336940758,0,0,0,0,0,0,0
5,3,7,0,20,1,0,1132.2465585994112,1,0,1,0,1,17,1
4,3,6,3,12,1,1,2372.042021368628,0,1,0,0,1,14,1
4,6,7,3,11,1,1,353.9047000945348,0,1,1,0,0,9,1
0,0,2,2,1,0,0,2748.2050778944636,0,0,0,0,0,4,0
3,2,8,1,16,0,1,3652.6553290007805,1,1,1,1,1,18,1
1,2,1,1,3,0,0,2736.532207788627,0,0,0,0,0,1,0
1,3,6,0,10,0,1,2005.5884914171806,0,1,1,1,0,6,1
1,2,0,2,1,0,1,2169.1349232763846,0,0,0,0,0,2,0
0,0,0,1,1,0,1,656.6844652936459,0,0,0,0,0,2,0
0,0,0,5,2,0,0,1425.5151927153208,0,0,0,0,0,1,0
1,1,7,4,12,0,1,2894.997320245115,0,0,1,0,0,20,1
2,3,6,0,17,1,1,2814.522180903116,1,0,0,1,0,14,1
2,6,6,3,15,1,0,4047.000181577587,1,1,0,1,0,16,1
1,2,1,3,1,0,0,306.6770813645284,0,0,0,0,0,1,0
0,1,7,0,8,0,0,4341.1807947441175,1,1,0,0,1,8,1
3,6,8,4,11,0,1,4504.406543438756,1,0,0,0,0,20,1
0,0,0,1,1,0,0,1701.5489375915809,0,0,0,0,0,1,0
1,2,3,4,4,0,1,1716.0589410258483,0,0,0,0,0,4,0
0,0,0,3,3,0,1,1518.2263537627603,0,0,0,0,0,2,0
1,2,5,2,8,1,1,1978.3609293352758,0,1,1,1,1,12,1
4,2,3,2,6,0,0,2013.454703447288,1,0,0,1,0,17,1
4,4,8,2,12,1,1,3750.609985321304,1,1,1,1,1,20,1
1,2,1,1,4,0,0,2520.976330289595,0,0,0,0,0,4,0
0,2,0,1,3,0,1,2401.151882139606,0,0,0,0,0,2,0
0,1,3,6,1,0,1,2287.327563391377,0,0,0,0,0,1,0
5,5,3,0,10,0,0,4448.97274353575,0,0,0,1,1,11,1
0,0,2,3,2,0,1,2351.127673743733,0,0,0,0,0,1,0
2,4,7,3,20,0,1,2612.5532978449073,1,0,1,1,1,7,1
1,1,1,4,3,0,1,518.976777812325,0,0,0,0,0,2,0
3,6,2,0,18,1,0,2684.9520343225395,1,1,0,0,1,11,1
1,0,1,1,1,0,0,1665.5965755132981,0,0,0,0,0,1,0
0,2,3,4,1,0,1,2879.3981773084815,0,0,0,0,0,0,0
1,1,2,6,1,0,1,504.24859740960136,0,0,0,0,0,4,0
2,3,3,4,10,1,1,4258.023401470663,1,0,1,1,0,18,1
5,4,4,2,5,1,1,3844.04639727834,1,1,1,1,1,8,1
3,6,4,3,14,0,0,2807.948236521534,0,1,0,1,0,5,1
0,0,1,3,0,0,1,262.67390910376275,0,0,0,0,0,2,0
0,6,3,4,19,0,1,678.6398244755881,0,0,1,1,1,16,1
0,1,2,6,4,0,0,1347.5389340269194,0,0,0,0,0,3,0
1,1,3,3,2,0,1,2053.3289576055704,0,0,0,0,0,0,0
4,1,6,3,7,0,0,4045.4044916399325,0,0,1,0,0,11,1
5,4,2,1,19,1,0,2426.9808962571997,1,1,1,1,1,17,1
0,1,8,1,20,0,0,4666.564045230792,0,1,1,1,1,14,1
1,0,3,5,2,0,0,1678.567726690412,0,0,0,0,0,4,0
1,0,3,4,4,0,1,697.3521316416123,0,0,0,0,0,2,0
1,3,4,4,17,1,1,3489.3821439716044,1,0,0,0,1,20,1
1,0,3,1,1,0,1,312.5819660056632,0,0,0,0,0,0,0
1,0,1,4,1,0,0,795.8595559196776,0,0,0,0,0,1,0
0,2,3,6,1,0,1,1810.659658402696,0,0,0,0,0,3,0
1,3,2,4,5,1,0,630.4658099977268,0,1,1,0,0,6,1
1,2,0,3,0,0,1,486.0457115482673,0,0,0,0,0,0,0
3,4,6,3,18,1,0,4010.0201347116895,1,1,1,1,0,12,1
3,5,3,1,16,0,1,2913.612481681335,1,0,0,0,1,12,1
3,2,4,2,14,0,0,813.9597952253317,1,0,1,0,1,10,1
0,0,2,1,2,0,0,1112.6092809046709,0,0,0,0,0,0,0
5,2,8,4,7,1,1,2998.3622706618385,1,0,1,0,1,11,1
5,4,2,1,17,0,1,4089.4772713359243,1,0,1,1,0,20,1
1,0,3,2,4,0,1,2250.8592646923657,0,0,0,0,0,0,0
1,0,0,4,4,0,1,2796.9950914362366,0,0,0,0,0,3,0
1,2,0,3,2,0,0,2735.77024487124,0,0,0,0,0,2,0
0,1,0,2,4,0,1,315.98647659790834,0,0,0,0,0,4,0
0,2,1,6,1,0,1,2218.9065039462203,0,0,0,0,0,0,0
0,0,0,4,0,0,1,1081.6411818807876,0,0,0,0,0,3,0
0,3,2,0,16,1,1,3701.539843875091,1,0,1,1,0,12,1
1,2,1,4,1,0,1,965.7591802864661,0,0,0,0,0,3,0
1,1,0,1,4,0,0,1664.501016490624,0,0,0,0,0,3,0
0,0,2,3,1,0,1,2006.8099773907984,0,0,0,0,0,2,0
0,1,0,1,1,0,0,705.3660347979413,0,0,0,0,0,1,0
1,4,2,1,18,1,0,2472.768757707853,0,1,1,0,0,19,1
3,5,2,3,11,1,0,2190.7746874314334,0,1,0,1,1,19,1
1,0,0,2,0,0,1,1425.1125022019821,0,0,0,0,0,1,0
3,3,7,2,9,1,1,3777.2186829225593,0,1,1,1,0,10,1
1,1,0,3,3,0,1,2223.6970183721733,0,0,0,0,0,4,0
1,0,0,1,3,0,1,358.36935217049836,0,0,0,0,0,2,0
1,2,0,5,2,0,0,2100.292240556976,0,0,0,0,0,0,0
1,2,2,2,0,0,0,2085.555424087269,0,0,0,0,0,2,0
3,2,3,4,14,0,0,1894.3005619783567,1,1,1,1,0,8,1
3,3,2,4,6,1,1,3189.5394924625175,0,0,1,0,0,18,1
2,1,3,1,17,0,0,2841.3988409656663,1,1,0,0,1,12,1
2,5,2,1,8,1,1,2623.621961986906,0,0,1,1,1,8,1
1,2,0,4,4,0,0,628.5004484369919,0,0,0,0,0,0,0
1,1,3,4,2,0,1,883.030962846742,0,0,0,0,0,3,0
0,2,0,4,2,0,0,1731.4987991916742,0,0,0,0,0,0,0
0,1,0,5,1,0,0,2428.7158869174027,0,0,0,0,0,0,0
0,5,8,4,18,0,0,4078.100143869963,1,1,0,0,1,6,1
0,1,0,4,2,0,0,2662.3756111687394,0,0,0,0,0,1,0
0,0,3,4,4,0,0,2354.237934872518,0,0,0,0,0,4,0
0,2,2,6,0,0,1,2239.6214994449206,0,0,0,0,0,0,0
0,4,6,2,9,0,0,4288.594682018802,0,0,1,0,1,8,1
1,0,3,5,1,0,0,1906.3544982647913,0,0,0,0,0,3,0
0,0,3,5,3,0,0,127.77981358094273,0,0,0,0,0,0,0
0,2,3,0,15,0,0,4672.341147643445,0,0,1,1,1,10,1
1,0,1,6,4,0,0,657.754687132785,0,0,0,0,0,3,0
1,0,0,6,3,0,0,1885.323380947799,0,0,0,0,0,0,0
1,2,1,1,3,0,1,1674.5430230343384,0,0,0,0,0,3,0
0,2,2,6,4,0,1,2263.330439976292,0,0,0,0,0,4,0
5,5,6,3,15,0,1,4538.7703708430845,1,1,1,1,0,8,1
5,5,7,2,10,0,0,4998.55420746407,0,1,0,1,0,12,1
1,1,0,6,4,0,1,31.391943166386728,0,0,0,0,0,4,0
1,1,2,3,14,1,1,3306.5652834206744,1,1,1,1,0,14,1
1,0,2,3,0,0,0,645.3816355890661,0,0,0,0,0,0,0
2,6,3,3,7,0,0,4161.859122059124,0,0,1,0,1,20,1
0,1,0,1,2,0,0,831.3577999305464,0,0,0,0,0,3,0
0,1,3,2,2,0,0,1319.7733692171505,0,0,0,0,0,4,0
2,4,8,0,13,1,1,3116.2270585880306,1,1,1,1,0,7,1
2,1,4,1,13,0,1,303.332827517302,1,1,0,1,1,16,1
0,1,1,6,0,0,1,2539.6843484252136,0,0,0,0,0,1,0
0,0,3,2,2,0,1,1073.927038981656,0,0,0,0,0,2,0
3,1,5,3,15,0,1,1110.4025271190867,0,1,0,0,0,8,1
2,6,8,0,6,1,1,157.67877850402817,1,0,0,0,1,14,1
5,3,7,3,16,0,0,4592.566990876478,0,1,0,1,0,13,1
5,2,3,1,18,1,0,3043.9613639398285,1,0,1,0,0,19,1
0,0,3,5,2,0,1,2985.6848922265494,0,0,0,0,0,3,0
5,6,5,2,7,0,0,1052.9453627949902,1,0,0,1,1,14,1
1,6,8,0,12,0,1,4126.914386115552,0,1,1,1,0,12,1
2,3,4,0,10,1,1,2500.062293276072,0,1,0,1,0,13,1
4,2,8,0,13,1,1,2361.358779799674,0,1,0,0,0,13,1
1,1,0,5,1,0,1,269.8319939122402,0,0,0,0,0,1,0
4,2,6,0,11,1,0,1921.4894622963675,0,1,1,1,0,6,1
0,6,7,0,20,1,1,3966.7130115432856,1,1,1,1,0,14,1
1,2,3,6,0,0,0,228.56767162390395,0,0,0,0,0,4,0
4,3,5,2,10,1,0,1875.0186123631713,0,1,0,0,1,20,1
0,1,0,1,0,0,0,210.29256668105393,0,0,0,0,0,2,0
0,0,1,5,0,0,1,336.29689587553236,0,0,0,0,0,4,0
3,5,8,1,19,0,1,4616.656754779446,0,1,0,1,0,12,1
2,6,5,1,15,1,0,3907.1205018781716,1,0,0,0,0,9,1
1,0,1,2,3,0,1,1766.510253329388,0,0,0,0,0,2,0
1,2,3,1,1,0,0,77.8303206690883,0,0,0,0,0,2,0
0,2,1,4,2,0,1,2016.2932099766754,0,0,0,0,0,3,0
1,0,0,6,1,0,1,1054.9884251898477,0,0,0,0,0,3,0
1,6,5,1,5,1,1,1896.969244853191,0,0,1,0,0,19,1
3,6,6,1,6,1,0,4989.382078288435,0,1,0,0,0,20,1
1,5,5,2,6,1,0,3341.493385234209,0,0,1,0,0,12,1
0,1,3,2,4,0,0,714.724686841368,0,0,0,0,0,2,0
1,1,1,1,3,0,1,1231.8811721130105,0,0,0,0,0,4,0
1,1,3,1,2,0,1,2783.6659157218523,0,0,0,0,0,0,0
1,3,6,2,19,0,0,3643.6193494135723,1,1,0,1,1,17,1
1,1,2,5,2,0,1,1541.2354210868882,0,0,0,0,0,0,0
0,3,4,2,19,1,0,4486.099300684498,0,0,0,1,1,14,1
0,4,2,4,15,1,1,4969.771786363503,0,0,0,0,0,17,1
3,4,7,4,19,0,0,757.3890116326007,0,1,1,0,1,18,1
1,6,2,2,16,1,1,3531.0716130324618,0,1,1,1,1,11,1
0,6,4,3,13,1,0,1659.3339310964627,0,0,0,1,0,15,1
1,4,8,4,12,1,1,3118.6373253711563,1,1,0,0,1,5,1
0,4,5,2,6,1,1,4253.547951977893,1,1,1,1,1,19,1
1,1,1,2,4,0,0,2092.814886147598,0,0,0,0,0,3,0
1,1,3,3,1,0,0,307.67079809109083,0,0,0,0,0,4,0
1,6,3,4,10,0,1,2301.8432597734,1,1,1,0,1,6,1
5,6,4,4,20,0,0,555.3042719251702,0,1,0,0,1,5,1
4,3,3,4,18,0,1,1894.3210463733687,0,0,1,0,0,19,1
1,5,8,4,9,0,1,2612.399376727864,0,1,0,0,0,14,1
2,1,8,1,13,1,0,3921.565970817744,0,0,0,1,1,18,1
2,6,8,0,8,0,1,4776.459013076915,1,0,0,1,0,6,1
4,1,3,3,14,1,1,3497.120550636795,1,0,1,1,1,10,1
1,1,2,2,3,0,0,2998.449409587435,0,0,0,0,0,4,0
1,0,3,3,3,0,0,170.8766556562855,0,0,0,0,0,4,0
0,2,1,5,4,0,1,398.80146579977236,0,0,0,0,0,2,0
4,5,4,3,15,1,0,2325.705990994813,0,1,0,1,1,7,1
2,2,2,3,10,1,0,3380.1364895004203,1,1,1,1,0,9,1
2,5,7,3,16,0,0,297.5583390659036,0,1,0,0,1,6,1
0,1,1,3,0,0,1,2500.511777495018,0,0,0,0,0,4,0
1,2,3,4,3,0,1,2227.231727008057,0,0,0,0,0,1,0
5,4,7,3,17,1,1,2106.6764749625813,0,0,1,1,1,14,1
1,1,1,4,2,0,0,439.0377971572288,0,0,0,0,0,2,0
2,3,4,4,10,1,1,2005.6437162219277,0,1,0,0,1,19,1
2,6,3,1,16,0,1,4033.4860215050844,0,0,0,0,0,9,1
1,2,0,3,4,0,0,341.25843838450965,0,0,0,0,0,3,0
2,2,7,3,13,0,1,3448.993918858665,0,0,0,0,1,10,1
0,1,2,2,3,0,1,2363.8422589093198,0,0,0,0,0,4,0
3,3,6,3,6,0,1,1312.652889363005,0,0,0,1,1,9,1
1,0,0,1,1,0,1,1056.4645373122594,0,0,0,0,0,0,0
1,2,0,1,3,0,1,1934.8322944503673,0,0,0,0,0,4,0
0,2,0,2,0,0,1,2605.5363543736316,0,0,0,0,0,2,0
4,1,6,4,16,0,0,4194.976365934656,0,1,1,1,0,16,1
1,0,2,3,3,0,1,1327.0802703840236,0,0,0,0,0,2,0
1,2,3,2,4,0,0,1565.8632324506514,0,0,0,0,0,2,0
2,5,3,4,6,0,0,2191.848961281526,0,1,1,0,1,15,1
1,0,2,3,3,0,1,2759.105438539133,0,0,0,0,0,2,0
4,3,4,1,9,0,0,4843.562459683627,0,0,0,0,0,6,1
2,1,8,2,5,1,0,2320.319721697121,1,0,0,1,1,7,1
1,2,0,3,3,0,1,2754.1771356739278,0,0,0,0,0,0,0
2,5,5,1,7,1,0,172.2418118439591,1,0,1,1,0,17,1
1,2,5,4,8,0,0,3847.8157179230902,1,0,1,1,0,11,1
3,4,5,0,17,0,1,114.02764155381017,0,1,1,0,1,6,1
1,0,1,6,4,0,1,1513.0751920417904,0,0,0,0,0,0,0
1,3,3,1,11,1,0,4903.202353778483,0,0,1,0,1,8,1
0,1,1,6,1,0,1,2376.6733385041257,0,0,0,0,0,2,0
1,1,3,2,17,0,1,3671.0713214896655,0,1,1,1,0,15,1
5,2,4,1,18,0,0,3467.558112807985,0,0,0,1,1,15,1
1,0,3,3,3,0,0,1219.5691385865466,0,0,0,0,0,2,0
1,2,3,4,4,0,0,28.49699290272892,0,0,0,0,0,0,0
3,5,3,1,13,1,0,854.1804859050957,1,0,0,1,0,6,1
5,5,6,0,20,1,1,4194.751357848389,0,1,0,0,1,16,1
1,0,0,1,2,0,1,2024.8727561314795,0,0,0,0,0,1,0
5,2,8,1,12,0,0,2500.37468985615,0,1,1,1,1,19,1
1,1,8,1,19,0,1,3579.3182968931683,0,0,0,0,0,18,1
1,1,3,3,2,0,1,753.7081906369364,0,0,0,0,0,0,0
2,1,6,4,12,1,1,4757.28890245648,0,0,1,0,0,11,1
1,0,2,3,4,0,1,104.39347701348801,0,0,0,0,0,1,0
0,6,4,1,6,1,0,3440.8686035273004,1,0,1,1,1,9,1
2,3,3,4,15,0,0,151.6093014356398,1,0,0,0,0,8,1
0,0,3,4,2,0,1,153.6334471293601,0,0,0,0,0,4,0
2,6,4,4,5,1,1,1692.2457077673996,0,0,0,1,0,19,1
3,3,6,2,5,0,0,4259.634470646773,1,1,0,1,0,14,1
1,3,3,4,11,0,0,3435.3426208268424,0,0,0,0,1,12,1
3,1,4,4,13,1,0,4056.228048862001,1,1,1,0,0,11,1
4,2,6,4,11,0,1,456.99461879385296,0,0,0,1,0,9,1
5,5,6,1,17,1,1,3844.670064681587,1,1,0,0,1,18,1
1,1,3,1,1,0,1,2635.966840404241,0,0,0,0,0,1,0
1,2,0,4,4,0,1,1685.745765815596,0,0,0,0,0,0,0
1,2,2,2,2,0,0,352.3831872506249,0,0,0,0,0,3,0
1,0,3,3,2,0,0,2493.1025222652374,0,0,0,0,0,2,0
0,0,3,6,1,0,0,2573.6989590301496,0,0,0,0,0,3,0
0,0,3,3,3,0,0,131.36321492565926,0,0,0,0,0,1,0
5,1,4,0,6,0,1,1142.9704260619615,1,1,0,0,0,15,1
1,2,8,0,9,1,1,1237.7062511084973,0,0,0,1,1,7,1
1,2,6,1,9,0,1,3037.414207371182,0,0,0,0,0,7,1
4,3,2,3,20,0,0,4118.1060316753,0,1,1,1,0,13,1
4,6,3,4,12,1,0,681.5610587920356,1,0,1,1,1,12,1
0,2,3,3,2,0,0,628.7383665481325,0,0,0,0,0,2,0
0,1,0,5,3,0,0,2923.1920843901876,0,0,0,0,0,3,0
1,1,2,3,3,0,0,1517.7973329676515,0,0,0,0,0,2,0
5,5,6,4,15,0,1,3156.877334811278,1,0,0,0,0,20,1
5,5,8,1,10,0,1,3323.578841865625,1,1,1,0,0,13,1
0,2,0,5,1,0,0,892.8394229049395,0,0,0,0,0,4,0
5,6,3,2,19,0,1,297.2108478845712,1,1,0,0,0,12,1
0,0,2,1,0,0,1,814.841634985632,0,0,0,0,0,1,0
0,0,0,6,3,0,0,367.2304563293436,0,0,0,0,0,0,0
3,1,7,4,13,0,0,3168.584511380945,0,0,1,1,0,12,1
1,1,1,1,1,0,1,2736.152394871655,0,0,0,0,0,3,0
0,2,0,1,4,0,1,1035.1113494581489,0,0,0,0,0,1,0
1,0,2,4,0,0,1,1562.7280502701292,0,0,0,0,0,2,0
1,2,2,6,0,0,0,114.50549112134502,0,0,0,0,0,0,0
3,4,4,4,20,1,1,4011.0724922050485,0,0,0,0,0,17,1
1,1,3,4,3,0,0,1698.2355241719765,0,0,0,0,0,3,0
0,2,1,5,3,0,0,2518.7151128868445,0,0,0,0,0,2,0
3,4,3,0,11,1,0,2489.6769554385014,0,1,1,0,1,6,1
2,1,3,2,17,1,0,3801.80030797282,0,0,1,0,0,18,1
1,0,0,2,0,0,1,618.7112957955181,0,0,0,0,0,1,0
1,2,2,1,0,0,0,484.38316168882193,0,0,0,0,0,1,0
1,2,1,6,2,0,1,2830.9755571347864,0,0,0,0,0,1,0
0,1,0,1,0,0,0,1699.9264071056114,0,0,0,0,0,4,0
0,5,4,1,19,0,0,1117.275484553145,1,0,1,1,1,12,1
0,2,4,3,20,1,1,3282.3348665414364,1,0,0,1,1,16,1
0,1,8,1,19,0,0,235.78836031408377,0,1,1,0,0,5,1
0,0,0,3,0,0,0,1528.5493618357982,0,0,0,0,0,3,0
0,2,0,2,4,0,0,2116.788215864061,0,0,0,0,0,2,0
4,3,2,0,20,0,0,1631.1762753396213,0,1,0,0,0,8,1
4,6,5,0,8,0,1,2346.0127326980514,0,1,0,0,0,19,1
1,2,2,5,4,0,1,680.80550119176,0,0,0,0,0,1,0
5,4,8,2,11,1,1,3598.0462944991564,1,1,0,0,0,13,1
0,2,2,5,2,0,0,133.09874255842288,0,0,0,0,0,2,0
0,1,1,5,1,0,1,2268.9648577629846,0,0,0,0,0,4,0
1,1,3,3,1,0,1,876.8852225349307,0,0,0,0,0,0,0
0,4,2,2,19,1,0,4621.222921859317,0,0,1,0,1,14,1
1,2,3,3,4,0,0,709.8909919588727,0,0,0,0,0,4,0
0,1,3,2,11,0,1,383.3193775335596,0,1,1,1,0,15,1
4,6,3,1,8,1,0,1148.662448283631,0,0,0,0,0,9,1
1,2,3,4,11,1,1,2756.0376629014404,1,1,0,1,0,5,1
2,3,7,1,17,1,1,4894.945991453922,0,0,1,0,0,14,1
0,1,0,5,4,0,0,1687.300447904174,0,0,0,0,0,0,0
5,2,6,4,20,0,1,1042.9809498111326,1,0,0,0,0,13,1
1,0,0,3,1,0,1,1198.1024934783372,0,0,0,0,0,3,0
1,0,0,1,3,0,1,1310.3821806647368,0,0,0,0,0,2,0
4,3,7,0,8,1,1,505.2272479551419,1,1,1,1,0,18,1
1,2,3,3,2,0,1,1803.0851868653083,0,0,0,0,0,4,0
1,2,3,4,1,0,0,2459.4853415540792,0,0,0,0,0,4,0
0,2,1,2,4,0,0,630.0178750137383,0,0,0,0,0,2,0
1,1,0,3,4,0,1,1198.7820164718767,0,0,0,0,0,3,0
0,2,0,1,3,0,1,75.02129414598318,0,0,0,0,0,2,0
0,0,0,1,4,0,0,1355.524236008617,0,0,0,0,0,1,0
0,1,2,3,2,0,1,1751.089139869578,0,0,0,0,0,3,0
2,6,2,2,7,1,1,3999.8749519783473,0,0,1,0,1,10,1
1,2,1,5,4,0,1,178.8138412922959,0,0,0,0,0,0,0
3,4,3,4,9,1,1,840.3837986577628,1,1,1,1,0,9,1
1,0,0,5,4,0,0,2928.916016729935,0,0,0,0,0,0,0
1,2,3,5,4,0,0,350.07009577620755,0,0,0,0,0,0,0
0,1,1,2,3,0,1,1050.462168678725,0,0,0,0,0,2,0
5,4,6,2,20,1,1,3370.5217824863907,1,0,1,0,1,18,1
5,5,4,1,18,1,0,3306.3309052179684,1,1,1,0,1,7,1
2,6,3,4,6,1,1,3533.927497615755,1,1,1,1,1,10,1
3,6,5,2,15,1,1,722.8854324032701,0,1,1,1,1,19,1
0,1,0,2,3,0,0,1234.8610984647032,0,0,0,0,0,2,0
0,0,3,5,1,0,0,803.9660025779712,0,0,0,0,0,3,0
1,0,3,1,2,0,1,2417.3936505959828,0,0,0,0,0,1,0
0,1,1,3,3,0,0,63.715727854825396,0,0,0,0,0,2,0
1,1,2,2,4,0,1,1223.4321039718177,0,0,0,0,0,0,0
0,1,1,1,4,0,0,703.0533197121296,0,0,0,0,0,3,0
1,2,3,1,0,0,0,185.72208053709755,0,0,0,0,0,3,0
5,6,2,4,8,1,0,2911.1121032217757,0,0,0,0,0,8,1
1,2,1,1,3,0,0,495.8981497218177,0,0,0,0,0,0,0
1,1,2,6,1,0,0,527.0407686569763,0,0,0,0,0,0,0
2,1,5,4,17,0,1,954.9507923441369,0,1,0,0,0,5,1
0,0,2,2,3,0,0,1141.96475730061,0,0,0,0,0,4,0
2,1,6,3,18,1,1,2314.173976044617,1,1,1,0,0,20,1
1,2,2,4,5,0,1,2835.11692747017,1,0,0,0,0,16,1
0,0,0,6,1,0,1,1271.8621429482534,0,0,0,0,0,3,0
4,6,3,2,5,1,1,4491.034172845319,1,1,1,1,0,5,1
2,5,5,4,6,0,0,1899.0948649170807,1,0,1,1,1,9,1
5,2,6,0,15,0,1,804.3391807690244,1,1,0,1,0,11,1
4,6,7,2,13,1,0,1599.5191245675046,1,1,0,1,0,15,1
1,1,0,6,4,0,0,2780.6733143774277,0,0,0,0,0,0,0
5,6,5,0,20,0,0,683.5328395588033,1,0,0,0,1,9,1
0,0,1,6,4,0,1,1329.3579057810841,0,0,0,0,0,2,0
5,6,7,3,6,1,1,2866.1817934795204,0,0,1,0,1,9,1
2,5,5,0,9,0,0,1358.3822715127665,0,1,1,1,0,6,1
4,2,6,2,6,0,1,1299.7725399354122,1,0,1,0,0,6,1
3,5,4,1,16,1,0,213.06006855562353,1,1,1,1,0,17,1
1,4,8,1,18,1,0,583.1785765800497,1,1,0,1,1,18,1
1,2,3,5,4,0,1,486.453943138046,0,0,0,0,0,4,0
0,1,3,6,1,0,1,1312.3945282349655,0,0,0,0,0,2,0
4,2,2,2,10,0,0,1792.036821560365,0,0,1,0,1,19,1
2,1,4,0,15,1,0,4836.143676833199,1,1,1,1,0,18,1
3,1,3,3,7,1,1,3553.6096975512337,1,1,1,0,0,17,1
3,4,7,1,7,1,0,4473.6118300028365,1,0,1,1,1,13,1
0,0,2,5,2,0,1,858.2552683371649,0,0,0,0,0,3,0
3,4,2,1,10,1,0,4401.007276729899,0,1,0,0,1,15,1
1,2,3,1,4,0,1,222.14829011724868,0,0,0,0,0,1,0
1,0,1,4,2,0,0,2095.1731679562286,0,0,0,0,0,2,0
2,1,5,4,17,0,0,4127.473457012214,0,0,0,0,0,8,1
1,2,1,4,2,0,0,430.7928736291069,0,0,0,0,0,4,0
0,1,0,1,4,0,0,2432.4922316578063,0,0,0,0,0,0,0
0,0,0,5,1,0,0,2889.0453455327047,0,0,0,0,0,3,0
3,6,7,3,5,0,0,1382.813717044845,0,1,0,1,1,14,1
2,5,8,3,20,1,0,2443.860587167883,0,1,1,1,0,20,1
1,6,8,4,18,0,0,3850.1829821407323,0,1,1,1,0,7,1
0,3,4,0,5,0,1,864.7725404688302,0,1,1,0,0,13,1
5,5,8,2,19,0,0,369.8976569626672,1,0,1,1,0,7,1
1,0,1,5,2,0,1,558.4224758559309,0,0,0,0,0,0,0
4,1,7,2,6,0,1,1409.768695082439,0,0,0,1,0,10,1
0,1,3,1,4,0,1,596.769380797974,0,0,0,0,0,4,0
1,2,2,6,3,0,0,708.9805006044411,0,0,0,0,0,1,0
1,1,7,1,8,1,0,1478.8309674129662,1,0,1,1,1,16,1
0,2,3,3,1,0,1,1756.3290864546182,0,0,0,0,0,0,0
5,5,7,4,15,0,1,1128.6876870509536,1,0,1,1,1,13,1
1,2,2,3,1,0,0,293.3290310207093,0,0,0,0,0,3,0
1,2,2,2,11,1,1,1794.1201899775513,0,1,1,0,0,9,1
2,5,3,2,6,0,0,1524.880851301721,1,1,1,0,1,7,1
1,0,0,5,2,0,0,2008.0618787914245,0,0,0,0,0,3,0
4,3,7,1,7,0,0,3072.56018021638,0,0,0,0,0,13,1
2,3,3,0,13,1,1,3299.187648468546,1,1,1,1,0,14,1
1,2,2,3,2,0,0,620.5385727838187,0,0,0,0,0,2,0
4,1,4,2,12,0,1,3809.3141949428846,0,1,1,1,1,9,1
1,2,1,1,3,0,1,422.7172816982677,0,0,0,0,0,2,0
0,2,0,3,4,0,1,29.452987179153588,0,0,0,0,0,1,0
0,0,0,2,4,0,0,1243.4665717902972,0,0,0,0,0,4,0
0,2,1,1,3,0,1,1590.098949156059,0,0,0,0,0,3,0
0,1,1,6,1,0,0,19.374873347526147,0,0,0,0,0,2,0
4,3,8,2,12,1,1,4873.111935894201,0,1,1,1,0,11,1
3,2,5,1,12,1,0,2558.762142531266,0,1,0,1,0,14,1
2,3,3,4,15,1,0,2941.948086471897,1,1,1,0,0,20,1
1,0,3,2,3,0,0,791.3342327719573,0,0,0,0,0,3,0
0,0,0,1,3,0,1,2990.904493361629,0,0,0,0,0,2,0
1,0,1,4,2,0,1,2016.0484890765622,0,0,0,0,0,3,0
0,0,3,5,0,0,0,448.91310622142936,0,0,0,0,0,1,0
0,6,5,0,9,1,0,1958.2135597732922,1,0,1,0,0,5,1
1,1,1,3,0,0,0,2168.8198610488917,0,0,0,0,0,1,0
